word	nodeType	unit
orgiastic	ADJ	jacobs-ladder-script
desperate	ADJ	jacobs-ladder-script
dark	ADJ	jacobs-ladder-script
strange	ADJ	jacobs-ladder-script
bright	ADJ	jacobs-ladder-script
large	ADJ	jacobs-ladder-script
total	ADJ	jacobs-ladder-script
sparkling	ADJ	jacobs-ladder-script
exhilarating	ADJ	jacobs-ladder-script
dazzling	ADJ	jacobs-ladder-script
sensual	ADJ	jacobs-ladder-script
spectacular	ADJ	jacobs-ladder-script
compelling	ADJ	jacobs-ladder-script
tangible	ADJ	jacobs-ladder-script
celestial	ADJ	jacobs-ladder-script
infinite	ADJ	jacobs-ladder-script
majestic	ADJ	jacobs-ladder-script
awesome	ADJ	jacobs-ladder-script
other	ADJ	jacobs-ladder-script
worldly	ADJ	jacobs-ladder-script
difficult	ADJ	jacobs-ladder-script
celestial	ADJ	jacobs-ladder-script
insistent	ADJ	jacobs-ladder-script
heavy	ADJ	jacobs-ladder-script
intense	ADJ	jacobs-ladder-script
red	ADJ	jacobs-ladder-script
blue	ADJ	jacobs-ladder-script
thundering	ADJ	jacobs-ladder-script
real	ADJ	jacobs-ladder-script
young	ADJ	jacobs-ladder-script
virile	ADJ	jacobs-ladder-script
smug	ADJ	jacobs-ladder-script
large	ADJ	jacobs-ladder-script
inevitable	ADJ	jacobs-ladder-script
evil	ADJ	jacobs-ladder-script
prepared	ADJ	jacobs-ladder-script
apt	ADJ	jacobs-ladder-script
close	ADJ	jacobs-ladder-script
defeatist	ADJ	jacobs-ladder-script
positive	ADJ	jacobs-ladder-script
only	ADJ	jacobs-ladder-script
other	ADJ	jacobs-ladder-script
blank	ADJ	jacobs-ladder-script
dark	ADJ	jacobs-ladder-script
warm	ADJ	jacobs-ladder-script
sudden	ADJ	jacobs-ladder-script
hallucinogenic	ADJ	jacobs-ladder-script
starry	ADJ	jacobs-ladder-script
momentary	ADJ	jacobs-ladder-script
celestial	ADJ	jacobs-ladder-script
sexual	ADJ	jacobs-ladder-script
lovely	ADJ	jacobs-ladder-script
radiant	ADJ	jacobs-ladder-script
ecstatic	ADJ	jacobs-ladder-script
comfortable	ADJ	jacobs-ladder-script
dark	ADJ	jacobs-ladder-script
fake	ADJ	jacobs-ladder-script
strange	ADJ	jacobs-ladder-script
precise	ADJ	jacobs-ladder-script
impossible	ADJ	jacobs-ladder-script
primordial	ADJ	jacobs-ladder-script
active	ADJ	jacobs-ladder-script
rocky	ADJ	jacobs-ladder-script
barren	ADJ	jacobs-ladder-script
solid	ADJ	jacobs-ladder-script
red	ADJ	jacobs-ladder-script
fiery	ADJ	jacobs-ladder-script
huge	ADJ	jacobs-ladder-script
white	ADJ	jacobs-ladder-script
paneled	ADJ	jacobs-ladder-script
dead	ADJ	jacobs-ladder-script
solid	ADJ	jacobs-ladder-script
blank	ADJ	jacobs-ladder-script
fetal	ADJ	jacobs-ladder-script
right	ADJ	jacobs-ladder-script
right	ADJ	jacobs-ladder-script
afraid	ADJ	jacobs-ladder-script
own	ADJ	jacobs-ladder-script
tender	ADJ	jacobs-ladder-script
white	ADJ	jacobs-ladder-script
sterile	ADJ	jacobs-ladder-script
reddish	ADJ	jacobs-ladder-script
dimensional	ADJ	jacobs-ladder-script
dimensional	ADJ	jacobs-ladder-script
solid	ADJ	jacobs-ladder-script
like	ADJ	jacobs-ladder-script
several	ADJ	jacobs-ladder-script
traditional	ADJ	jacobs-ladder-script
mournful	ADJ	jacobs-ladder-script
drugged	ADJ	jacobs-ladder-script
tiny	ADJ	jacobs-ladder-script
huge	ADJ	jacobs-ladder-script
hallucinogenic	ADJ	jacobs-ladder-script
dead	ADJ	jacobs-ladder-script
endless	ADJ	jacobs-ladder-script
countless	ADJ	jacobs-ladder-script
own	ADJ	jacobs-ladder-script
sharp	ADJ	jacobs-ladder-script
surgical	ADJ	jacobs-ladder-script
bright	ADJ	jacobs-ladder-script
great	ADJ	jacobs-ladder-script
strange	ADJ	jacobs-ladder-script
human	ADJ	jacobs-ladder-script
contradictory	ADJ	jacobs-ladder-script
sincere	ADJ	jacobs-ladder-script
compassionate	ADJ	jacobs-ladder-script
same	ADJ	jacobs-ladder-script
own	ADJ	jacobs-ladder-script
several	ADJ	jacobs-ladder-script
occasional	ADJ	jacobs-ladder-script
open	ADJ	jacobs-ladder-script
tense	ADJ	jacobs-ladder-script
insensitive	ADJ	jacobs-ladder-script
clean	ADJ	jacobs-ladder-script
ready	ADJ	jacobs-ladder-script
strange	ADJ	jacobs-ladder-script
human	ADJ	jacobs-ladder-script
angry	ADJ	jacobs-ladder-script
fucking	ADJ	jacobs-ladder-script
furious	ADJ	jacobs-ladder-script
goddamn	ADJ	jacobs-ladder-script
own	ADJ	jacobs-ladder-script
ungrateful	ADJ	jacobs-ladder-script
open	ADJ	jacobs-ladder-script
occasional	ADJ	jacobs-ladder-script
front	ADJ	jacobs-ladder-script
deafening	ADJ	jacobs-ladder-script
furious	ADJ	jacobs-ladder-script
panting	ADJ	jacobs-ladder-script
great	ADJ	jacobs-ladder-script
open	ADJ	jacobs-ladder-script
huge	ADJ	jacobs-ladder-script
demonic	ADJ	jacobs-ladder-script
sharp	ADJ	jacobs-ladder-script
hooved	ADJ	jacobs-ladder-script
pointed	ADJ	jacobs-ladder-script
full	ADJ	jacobs-ladder-script
entire	ADJ	jacobs-ladder-script
violent	ADJ	jacobs-ladder-script
whole	ADJ	jacobs-ladder-script
continental	ADJ	jacobs-ladder-script
horrible	ADJ	jacobs-ladder-script
other	ADJ	jacobs-ladder-script
dark	ADJ	jacobs-ladder-script
raw	ADJ	jacobs-ladder-script
dazzling	ADJ	jacobs-ladder-script
intense	ADJ	jacobs-ladder-script
forward	ADJ	jacobs-ladder-script
absolute	ADJ	jacobs-ladder-script
quiet	ADJ	jacobs-ladder-script
faint	ADJ	jacobs-ladder-script
pastel	ADJ	jacobs-ladder-script
colored	ADJ	jacobs-ladder-script
new	ADJ	jacobs-ladder-script
intricate	ADJ	jacobs-ladder-script
stunning	ADJ	jacobs-ladder-script
bright	ADJ	jacobs-ladder-script
vivid	ADJ	jacobs-ladder-script
solid	ADJ	jacobs-ladder-script
vast	ADJ	jacobs-ladder-script
mythic	ADJ	jacobs-ladder-script
intense	ADJ	jacobs-ladder-script
shimmering	ADJ	jacobs-ladder-script
sudden	ADJ	jacobs-ladder-script
full	ADJ	jacobs-ladder-script
dimensional	ADJ	jacobs-ladder-script
very	ADJ	jacobs-ladder-script
own	ADJ	jacobs-ladder-script
inner	ADJ	jacobs-ladder-script
transcendental	ADJ	jacobs-ladder-script
extraordinary	ADJ	jacobs-ladder-script
joyous	ADJ	jacobs-ladder-script
such	ADJ	jacobs-ladder-script
intense	ADJ	jacobs-ladder-script
intense	ADJ	jacobs-ladder-script
pure	ADJ	jacobs-ladder-script
many	ADJ	jacobs-ladder-script
postal	ADJ	jacobs-ladder-script
wrong	ADJ	jacobs-ladder-script
right	ADJ	jacobs-ladder-script
okay	ADJ	jacobs-ladder-script
upset	ADJ	jacobs-ladder-script
angry	ADJ	jacobs-ladder-script
upset	ADJ	jacobs-ladder-script
tired	ADJ	jacobs-ladder-script
terrible	ADJ	jacobs-ladder-script
goddamn	ADJ	jacobs-ladder-script
bad	ADJ	jacobs-ladder-script
mid	ADJ	jacobs-ladder-script
innocent	ADJ	jacobs-ladder-script
angry	ADJ	jacobs-ladder-script
funny	ADJ	jacobs-ladder-script
more	ADJ	jacobs-ladder-script
quiet	ADJ	jacobs-ladder-script
close	ADJ	jacobs-ladder-script
few	ADJ	jacobs-ladder-script
open	ADJ	jacobs-ladder-script
hideous	ADJ	jacobs-ladder-script
horned	ADJ	jacobs-ladder-script
ready	ADJ	jacobs-ladder-script
sorry	ADJ	jacobs-ladder-script
comfortable	ADJ	jacobs-ladder-script
cozy	ADJ	jacobs-ladder-script
surprised	ADJ	jacobs-ladder-script
old	ADJ	jacobs-ladder-script
surprised	ADJ	jacobs-ladder-script
startled	ADJ	jacobs-ladder-script
usual	ADJ	jacobs-ladder-script
large	ADJ	jacobs-ladder-script
imposing	ADJ	jacobs-ladder-script
nervous	ADJ	jacobs-ladder-script
frightening	ADJ	jacobs-ladder-script
powerful	ADJ	jacobs-ladder-script
nervous	ADJ	jacobs-ladder-script
conscious	ADJ	jacobs-ladder-script
first	ADJ	jacobs-ladder-script
inner	ADJ	jacobs-ladder-script
human	ADJ	jacobs-ladder-script
remarkable	ADJ	jacobs-ladder-script
pointed	ADJ	jacobs-ladder-script
wrong	ADJ	jacobs-ladder-script
goddamn	ADJ	jacobs-ladder-script
romantic	ADJ	jacobs-ladder-script
wide	ADJ	jacobs-ladder-script
open	ADJ	jacobs-ladder-script
huge	ADJ	jacobs-ladder-script
light	ADJ	jacobs-ladder-script
open	ADJ	jacobs-ladder-script
fiery	ADJ	jacobs-ladder-script
new	ADJ	jacobs-ladder-script
demonic	ADJ	jacobs-ladder-script
many	ADJ	jacobs-ladder-script
many	ADJ	jacobs-ladder-script
damn	ADJ	jacobs-ladder-script
consummate	ADJ	jacobs-ladder-script
total	ADJ	jacobs-ladder-script
unrelieved	ADJ	jacobs-ladder-script
demonic	ADJ	jacobs-ladder-script
black	ADJ	jacobs-ladder-script
thick	ADJ	jacobs-ladder-script
recognizable	ADJ	jacobs-ladder-script
like	ADJ	jacobs-ladder-script
green	ADJ	jacobs-ladder-script
terrible	ADJ	jacobs-ladder-script
powerful	ADJ	jacobs-ladder-script
long	ADJ	jacobs-ladder-script
spiked	ADJ	jacobs-ladder-script
long	ADJ	jacobs-ladder-script
thick	ADJ	jacobs-ladder-script
muscular	ADJ	jacobs-ladder-script
devastating	ADJ	jacobs-ladder-script
sudden	ADJ	jacobs-ladder-script
dark	ADJ	jacobs-ladder-script
breathless	ADJ	jacobs-ladder-script
huge	ADJ	jacobs-ladder-script
deafening	ADJ	jacobs-ladder-script
other	ADJ	jacobs-ladder-script
other	ADJ	jacobs-ladder-script
whole	ADJ	jacobs-ladder-script
full	ADJ	jacobs-ladder-script
devastating	ADJ	jacobs-ladder-script
very	ADJ	jacobs-ladder-script
animalistic	ADJ	jacobs-ladder-script
giant	ADJ	jacobs-ladder-script
delicate	ADJ	jacobs-ladder-script
last	ADJ	jacobs-ladder-script
fiery	ADJ	jacobs-ladder-script
awesome	ADJ	jacobs-ladder-script
rocky	ADJ	jacobs-ladder-script
much	ADJ	jacobs-ladder-script
huge	ADJ	jacobs-ladder-script
powerful	ADJ	jacobs-ladder-script
such	ADJ	jacobs-ladder-script
entire	ADJ	jacobs-ladder-script
stinging	ADJ	jacobs-ladder-script
massive	ADJ	jacobs-ladder-script
whole	ADJ	jacobs-ladder-script
next	ADJ	jacobs-ladder-script
new	ADJ	jacobs-ladder-script
new	ADJ	jacobs-ladder-script
rapid	ADJ	jacobs-ladder-script
gelatinous	ADJ	jacobs-ladder-script
translucent	ADJ	jacobs-ladder-script
new	ADJ	jacobs-ladder-script
terrible	ADJ	jacobs-ladder-script
own	ADJ	jacobs-ladder-script
own	ADJ	jacobs-ladder-script
first	ADJ	jacobs-ladder-script
like	ADJ	jacobs-ladder-script
oily	ADJ	jacobs-ladder-script
shallow	ADJ	jacobs-ladder-script
smoky	ADJ	jacobs-ladder-script
unearthly	ADJ	jacobs-ladder-script
alone	ADJ	jacobs-ladder-script
quiet	ADJ	jacobs-ladder-script
only	ADJ	jacobs-ladder-script
own	ADJ	jacobs-ladder-script
next	ADJ	jacobs-ladder-script
terrible	ADJ	jacobs-ladder-script
subtle	ADJ	jacobs-ladder-script
spontaneous	ADJ	jacobs-ladder-script
low	ADJ	jacobs-ladder-script
wild	ADJ	jacobs-ladder-script
total	ADJ	jacobs-ladder-script
black	ADJ	jacobs-ladder-script
motionless	ADJ	jacobs-ladder-script
absolute	ADJ	jacobs-ladder-script
total	ADJ	jacobs-ladder-script
quiet	ADJ	jacobs-ladder-script
dark	ADJ	jacobs-ladder-script
buddhist	ADJ	jacobs-ladder-script
sudden	ADJ	jacobs-ladder-script
charred	ADJ	jacobs-ladder-script
brittle	ADJ	jacobs-ladder-script
motionless	ADJ	jacobs-ladder-script
final	ADJ	jacobs-ladder-script
dark	ADJ	jacobs-ladder-script
possible	ADJ	jacobs-ladder-script
eerie	ADJ	jacobs-ladder-script
unfamiliar	ADJ	jacobs-ladder-script
unrecognizable	ADJ	jacobs-ladder-script
shocking	ADJ	jacobs-ladder-script
alive	ADJ	jacobs-ladder-script
conscious	ADJ	jacobs-ladder-script
first	ADJ	jacobs-ladder-script
new	ADJ	jacobs-ladder-script
dark	ADJ	jacobs-ladder-script
preternatural	ADJ	jacobs-ladder-script
huge	ADJ	jacobs-ladder-script
open	ADJ	jacobs-ladder-script
familiar	ADJ	jacobs-ladder-script
dark	ADJ	jacobs-ladder-script
same	ADJ	jacobs-ladder-script
new	ADJ	jacobs-ladder-script
sudden	ADJ	jacobs-ladder-script
soft	ADJ	jacobs-ladder-script
gentle	ADJ	jacobs-ladder-script
radiant	ADJ	jacobs-ladder-script
dark	ADJ	jacobs-ladder-script
gentle	ADJ	jacobs-ladder-script
charred	ADJ	jacobs-ladder-script
unexpected	ADJ	jacobs-ladder-script
whole	ADJ	jacobs-ladder-script
quick	ADJ	jacobs-ladder-script
astounding	ADJ	jacobs-ladder-script
old	ADJ	jacobs-ladder-script
black	ADJ	jacobs-ladder-script
sudden	ADJ	jacobs-ladder-script
laserlike	ADJ	jacobs-ladder-script
huge	ADJ	jacobs-ladder-script
gigantic	ADJ	jacobs-ladder-script
old	ADJ	jacobs-ladder-script
radiant	ADJ	jacobs-ladder-script
light	ADJ	jacobs-ladder-script
own	ADJ	jacobs-ladder-script
own	ADJ	jacobs-ladder-script
majestic	ADJ	jacobs-ladder-script
biblical	ADJ	jacobs-ladder-script
great	ADJ	jacobs-ladder-script
light	ADJ	jacobs-ladder-script
vast	ADJ	jacobs-ladder-script
high	ADJ	jacobs-ladder-script
massive	ADJ	jacobs-ladder-script
awestruck	ADJ	jacobs-ladder-script
celestial	ADJ	jacobs-ladder-script
unknown	ADJ	jacobs-ladder-script
infinite	ADJ	jacobs-ladder-script
many	ADJ	jacobs-ladder-script
angelic	ADJ	jacobs-ladder-script
open	ADJ	jacobs-ladder-script
brilliant	ADJ	jacobs-ladder-script
thrilling	ADJ	jacobs-ladder-script
own	ADJ	jacobs-ladder-script
inner	ADJ	jacobs-ladder-script
wondrous	ADJ	jacobs-ladder-script
near	ADJ	jacobs-ladder-script
fast	ADJ	jacobs-ladder-script
visible	ADJ	jacobs-ladder-script
glittering	ADJ	jacobs-ladder-script
starry	ADJ	jacobs-ladder-script
about	ADJ	jacobs-ladder-script
total	ADJ	jacobs-ladder-script
brilliant	ADJ	jacobs-ladder-script
small	ADJ	jacobs-ladder-script
overhead	ADJ	jacobs-ladder-script
surgical	ADJ	jacobs-ladder-script
somber	ADJ	jacobs-ladder-script
simple	ADJ	jacobs-ladder-script
final	ADJ	jacobs-ladder-script
large	ADJ	jacobs-ladder-script
green	ADJ	jacobs-ladder-script
other	ADJ	jacobs-ladder-script
young	ADJ	jacobs-ladder-script
vietnamese	ADJ	jacobs-ladder-script
bright	ADJ	jacobs-ladder-script
fresh	ADJ	jacobs-ladder-script
other	ADJ	shinning-dialogue
first	ADJ	shinning-dialogue
left	ADJ	shinning-dialogue
round	ADJ	shinning-dialogue
nice	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
new	ADJ	shinning-dialogue
different	ADJ	shinning-dialogue
silly	ADJ	shinning-dialogue
different	ADJ	shinning-dialogue
different	ADJ	shinning-dialogue
real	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
pleased	ADJ	shinning-dialogue
less	ADJ	shinning-dialogue
about	ADJ	shinning-dialogue
fantastic	ADJ	shinning-dialogue
enormous	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
feasible	ADJ	shinning-dialogue
clear	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
scenic	ADJ	shinning-dialogue
right	ADJ	shinning-dialogue
general	ADJ	shinning-dialogue
cruel	ADJ	shinning-dialogue
basic	ADJ	shinning-dialogue
costly	ADJ	shinning-dialogue
different	ADJ	shinning-dialogue
daily	ADJ	shinning-dialogue
rotating	ADJ	shinning-dialogue
fine	ADJ	shinning-dialogue
only	ADJ	shinning-dialogue
tremendous	ADJ	shinning-dialogue
new	ADJ	shinning-dialogue
MORE	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
great	ADJ	shinning-dialogue
other	ADJ	shinning-dialogue
melodramatic	ADJ	shinning-dialogue
MORE	ADJ	shinning-dialogue
few	ADJ	shinning-dialogue
second	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
normal	ADJ	shinning-dialogue
complete	ADJ	shinning-dialogue
mental	ADJ	shinning-dialogue
MORE	ADJ	shinning-dialogue
old	ADJ	shinning-dialogue
claustrophobic	ADJ	shinning-dialogue
long	ADJ	shinning-dialogue
hard	ADJ	shinning-dialogue
sure	ADJ	shinning-dialogue
fascinated	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
few	ADJ	shinning-dialogue
awful	ADJ	shinning-dialogue
beautiful	ADJ	shinning-dialogue
black	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
other	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
funny	ADJ	shinning-dialogue
bright	ADJ	shinning-dialogue
strange	ADJ	shinning-dialogue
next	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
imaginary	ADJ	shinning-dialogue
fine	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
other	ADJ	shinning-dialogue
few	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
living	ADJ	shinning-dialogue
sure	ADJ	shinning-dialogue
wrong	ADJ	shinning-dialogue
fine	ADJ	shinning-dialogue
uncommon	ADJ	shinning-dialogue
bad	ADJ	shinning-dialogue
most	ADJ	shinning-dialogue
emotional	ADJ	shinning-dialogue
akin	ADJ	shinning-dialogue
right	ADJ	shinning-dialogue
light	ADJ	shinning-dialogue
long	ADJ	shinning-dialogue
imaginary	ADJ	shinning-dialogue
first	ADJ	shinning-dialogue
great	ADJ	shinning-dialogue
particular	ADJ	shinning-dialogue
much	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
high	ADJ	shinning-dialogue
different	ADJ	shinning-dialogue
hungry	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
snowbound	ADJ	shinning-dialogue
covered	ADJ	shinning-dialogue
snowbound	ADJ	shinning-dialogue
alive	ADJ	shinning-dialogue
other	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
glad	ADJ	shinning-dialogue
quick	ADJ	shinning-dialogue
beautiful	ADJ	shinning-dialogue
fantastic	ADJ	shinning-dialogue
indian	ADJ	shinning-dialogue
authentic	ADJ	shinning-dialogue
gorgeous	ADJ	shinning-dialogue
gorgeous	ADJ	shinning-dialogue
old	ADJ	shinning-dialogue
illustrious	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
other	ADJ	shinning-dialogue
small	ADJ	shinning-dialogue
small	ADJ	shinning-dialogue
self-	ADJ	shinning-dialogue
easy	ADJ	shinning-dialogue
cosy	ADJ	shinning-dialogue
homely	ADJ	shinning-dialogue
famous	ADJ	shinning-dialogue
high	ADJ	shinning-dialogue
old	ADJ	shinning-dialogue
indian	ADJ	shinning-dialogue
few	ADJ	shinning-dialogue
indian	ADJ	shinning-dialogue
red	ADJ	shinning-dialogue
fine	ADJ	shinning-dialogue
long	ADJ	shinning-dialogue
last	ADJ	shinning-dialogue
beautiful	ADJ	shinning-dialogue
favorite	ADJ	shinning-dialogue
gold	ADJ	shinning-dialogue
closed	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
afraid	ADJ	shinning-dialogue
own	ADJ	shinning-dialogue
glad	ADJ	shinning-dialogue
glad	ADJ	shinning-dialogue
great	ADJ	shinning-dialogue
wonderful	ADJ	shinning-dialogue
tired	ADJ	shinning-dialogue
ready	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
nice	ADJ	shinning-dialogue
pretty	ADJ	shinning-dialogue
big	ADJ	shinning-dialogue
big	ADJ	shinning-dialogue
whole	ADJ	shinning-dialogue
enormous	ADJ	shinning-dialogue
big	ADJ	shinning-dialogue
sure	ADJ	shinning-dialogue
whole	ADJ	shinning-dialogue
same	ADJ	shinning-dialogue
various	ADJ	shinning-dialogue
favorite	ADJ	shinning-dialogue
possible	ADJ	shinning-dialogue
canned	ADJ	shinning-dialogue
canned	ADJ	shinning-dialogue
canned	ADJ	shinning-dialogue
hot	ADJ	shinning-dialogue
cold	ADJ	shinning-dialogue
past	ADJ	shinning-dialogue
black	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
regular	ADJ	shinning-dialogue
happy	ADJ	shinning-dialogue
fine	ADJ	shinning-dialogue
few	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
amazing	ADJ	shinning-dialogue
much	ADJ	shinning-dialogue
last	ADJ	shinning-dialogue
hectic	ADJ	shinning-dialogue
possible	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
long	ADJ	shinning-dialogue
only	ADJ	shinning-dialogue
other	ADJ	shinning-dialogue
able	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
scared	ADJ	shinning-dialogue
scared	ADJ	shinning-dialogue
bad	ADJ	shinning-dialogue
other	ADJ	shinning-dialogue
long	ADJ	shinning-dialogue
particular	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
scared	ADJ	shinning-dialogue
asleep	ADJ	shinning-dialogue
ready	ADJ	shinning-dialogue
late	ADJ	shinning-dialogue
sunny	ADJ	shinning-dialogue
nice	ADJ	shinning-dialogue
empty	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
nice	ADJ	shinning-dialogue
happy	ADJ	shinning-dialogue
comfortable	ADJ	shinning-dialogue
amazing	ADJ	shinning-dialogue
big	ADJ	shinning-dialogue
scarey	ADJ	shinning-dialogue
ridiculous	ADJ	shinning-dialogue
clean	ADJ	shinning-dialogue
clean	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
beautiful	ADJ	shinning-dialogue
dead	ADJ	shinning-dialogue
dead	ADJ	shinning-dialogue
beautiful	ADJ	shinning-dialogue
pretty	ADJ	shinning-dialogue
big	ADJ	shinning-dialogue
portable	ADJ	shinning-dialogue
old	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
beautiful	ADJ	shinning-dialogue
hard	ADJ	shinning-dialogue
close	ADJ	shinning-dialogue
cold	ADJ	shinning-dialogue
right	ADJ	shinning-dialogue
incredible	ADJ	shinning-dialogue
grouchy	ADJ	shinning-dialogue
grouchy	ADJ	shinning-dialogue
new	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
various	ADJ	shinning-dialogue
fine	ADJ	shinning-dialogue
few	ADJ	shinning-dialogue
Most	ADJ	shinning-dialogue
bad	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
real	ADJ	shinning-dialogue
nice	ADJ	shinning-dialogue
empty	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
empty	ADJ	shinning-dialogue
scared	ADJ	shinning-dialogue
real	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
sure	ADJ	shinning-dialogue
marvellous	ADJ	shinning-dialogue
ready	ADJ	shinning-dialogue
few	ADJ	shinning-dialogue
asleep	ADJ	shinning-dialogue
few	ADJ	shinning-dialogue
right	ADJ	shinning-dialogue
sure	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
first	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
bad	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
tired	ADJ	shinning-dialogue
much	ADJ	shinning-dialogue
sure	ADJ	shinning-dialogue
whole	ADJ	shinning-dialogue
lit	ADJ	shinning-dialogue
yellow	ADJ	shinning-dialogue
empty	ADJ	shinning-dialogue
empty	ADJ	shinning-dialogue
second	ADJ	shinning-dialogue
asleep	ADJ	shinning-dialogue
wrong	ADJ	shinning-dialogue
wrong	ADJ	shinning-dialogue
terrible	ADJ	shinning-dialogue
horrible	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
right	ADJ	shinning-dialogue
okay	ADJ	shinning-dialogue
goddam	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
slow	ADJ	shinning-dialogue
glad	ADJ	shinning-dialogue
afraid	ADJ	shinning-dialogue
next	ADJ	shinning-dialogue
busy	ADJ	shinning-dialogue
busy	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
white	ADJ	shinning-dialogue
light	ADJ	shinning-dialogue
swell	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
MORE	ADJ	shinning-dialogue
goddamned	ADJ	shinning-dialogue
miserable	ADJ	shinning-dialogue
irreparable	ADJ	shinning-dialogue
well	ADJ	shinning-dialogue
whole	ADJ	shinning-dialogue
serious	ADJ	shinning-dialogue
serious	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
old	ADJ	shinning-dialogue
goddam	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
fucking	ADJ	shinning-dialogue
damn	ADJ	shinning-dialogue
complete	ADJ	shinning-dialogue
unintentional	ADJ	shinning-dialogue
goddam	ADJ	shinning-dialogue
little	ADJ	shinning-dialogue
momentary	ADJ	shinning-dialogue
muscular	ADJ	shinning-dialogue
few	ADJ	shinning-dialogue
extra	ADJ	shinning-dialogue
second	ADJ	shinning-dialogue
second	ADJ	shinning-dialogue
crazy	ADJ	shinning-dialogue
fucking	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
crazy	ADJ	shinning-dialogue
bare	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
mid	ADJ	shinning-dialogue
upper	ADJ	shinning-dialogue
MORE	ADJ	shinning-dialogue
few	ADJ	shinning-dialogue
impossible	ADJ	shinning-dialogue
clear	ADJ	shinning-dialogue
more	ADJ	shinning-dialogue
heavy	ADJ	shinning-dialogue
opposite	ADJ	shinning-dialogue
local	ADJ	shinning-dialogue
local	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
young	ADJ	shinning-dialogue
young	ADJ	shinning-dialogue
young	ADJ	shinning-dialogue
young	ADJ	shinning-dialogue
young	ADJ	shinning-dialogue
young	ADJ	shinning-dialogue
elderly	ADJ	shinning-dialogue
naked	ADJ	shinning-dialogue
elderly	ADJ	shinning-dialogue
outstretched	ADJ	shinning-dialogue
naked	ADJ	shinning-dialogue
elderly	ADJ	shinning-dialogue
naked	ADJ	shinning-dialogue
elderly	ADJ	shinning-dialogue
outstretched	ADJ	shinning-dialogue
naked	ADJ	shinning-dialogue
elderly	ADJ	shinning-dialogue
sorry	ADJ	shinning-dialogue
down	ADJ	shinning-dialogue
front	ADJ	shinning-dialogue
goddam	ADJ	shinning-dialogue
asleep	ADJ	shinning-dialogue
sure	ADJ	shinning-dialogue
sure	ADJ	shinning-dialogue
right	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
possible	ADJ	shinning-dialogue
other	ADJ	shinning-dialogue
different	ADJ	shinning-dialogue
awake	ADJ	shinning-dialogue
awake	ADJ	shinning-dialogue
open	ADJ	shinning-dialogue
fucking	ADJ	shinning-dialogue
typical	ADJ	shinning-dialogue
own	ADJ	shinning-dialogue
front	ADJ	shinning-dialogue
front	ADJ	shinning-dialogue
good	ADJ	shinning-dialogue
